Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
156,100,2.0,45.42742249765149,35.5563259398511,5.0,5,9.0,1966,0.020741326,B,B,24,5613,5,1340.0,2,5,B,181662.0822841103
5966,131,2.0,47.014176749094545,29.689944719589327,5.0,7,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,181631.0449322163
4577,120,1.0,31.87343112109241,22.36312717617991,6.0,2,4.0,1962,0.371148999,B,B,34,7065,1,750.0,2,5,B,130365.02686904301
7969,46,2.0,61.03004139175594,36.09150823628677,10.0,17,22.0,1995,0.000991363,B,B,33,6783,3,,1,9,B,294824.0858386291
6911,192,1.0,36.52800943176572,19.645381007318726,9.0,12,16.0,1983,0.486245621,B,B,13,2514,19,,0,6,B,219071.40347718078
2540,145,3.0,75.20508254308312,50.92253291294014,8.0,2,5.0,1958,0.118537385,B,B,30,6207,1,1183.0,1,0,B,286893.7262745096
669,51,1.0,38.776225886146214,21.85590858646717,7.0,8,12.0,1972,0.100455735,B,B,43,7227,0,,1,6,A,160372.81677248358
1022,143,3.0,75.08177165273419,74.71628965431384,1.0,13,17.0,2015,0.0071223169999999995,B,B,1,264,0,,0,1,B,211523.60058713926
4645,141,1.0,33.05637401578583,19.66959622940071,5.0,8,3.0,1967,0.034331497,B,B,25,5487,3,,0,4,B,189076.9395022684
6430,99,3.0,106.34924462668491,,0.0,7,0.0,1977,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,504820.0579131246
5220,125,3.0,75.87805102260644,,1.0,15,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,207703.24127700855
9494,172,2.0,54.63823550539608,33.67746657469261,8.0,11,12.0,1984,0.037316452,B,B,32,6748,93,562.0,4,10,B,297163.9838614121
2320,193,2.0,66.91260265711517,33.9041853297428,10.0,18,23.0,2008,0.333891544,B,B,30,6564,1,,0,0,B,306061.9018575077
9571,122,3.0,77.91089059683281,45.10670654976175,10.0,4,17.0,1997,0.050755569,B,B,24,5469,1,145.0,0,1,B,313755.989612161
1652,125,1.0,44.9200491285726,44.404519496977024,1.0,4,25.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,126650.68637993648
883,125,1.0,40.49979116717184,,1.0,3,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,123124.69052129984
33,178,1.0,39.58373768587651,21.132456716049123,10.0,8,16.0,2004,0.041116354,B,B,53,14892,4,,1,4,B,154045.5697295504
668,87,2.0,60.52023711132944,37.576008378502,8.0,3,13.0,1958,0.341071945,B,B,27,5664,48,2300.0,3,11,B,324027.4407782486
8260,209,3.0,109.5599042997087,56.9278183419672,13.0,4,25.0,2009,0.069753361,B,B,53,13670,4,,1,11,B,461975.7705759389
1909,98,2.0,46.22964473350298,30.836898200853877,5.0,7,14.0,1972,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,223678.7392163124
8556,131,2.0,80.24618674067246,41.5488772314843,14.0,20,30.0,2011,0.0,B,B,36,6714,2,2672.0,0,2,B,451810.0612786598
7805,96,3.0,115.25474136772252,56.40401756230901,19.0,16,17.0,2012,0.035145267,B,B,42,9292,3,2620.0,0,3,B,565355.9389967453
5095,128,4.0,101.8280903752867,97.2638859925635,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B,434032.19881722704
6314,63,2.0,80.32885920456471,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,231908.27808894985
6976,66,2.0,46.98982040423668,32.84982526167725,5.0,9,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B,166394.25491838928
2449,65,1.0,41.70761220459264,21.755096078665837,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,190087.9037815587
8312,164,1.0,39.95878753007461,22.63484640743236,8.0,14,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B,203798.5291211973
9195,31,1.0,41.40946129410274,41.24678540969218,1.0,3,17.0,2016,0.041124634,B,B,46,9515,5,,1,10,B,190891.69391079913
1493,50,2.0,44.96352954533676,30.28228620713121,5.0,2,9.0,1966,0.093442564,B,B,23,4635,5,3300.0,2,4,B,268535.15550754353
5567,183,1.0,32.7389453542636,23.12469828292069,5.0,5,9.0,1962,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,176739.17411946208
6350,27,1.0,36.63206375065329,21.867569760449552,9.0,13,12.0,1974,0.036122292,B,B,24,4378,0,1036.0,1,1,B,160587.24042441437
8788,116,1.0,53.58001145121727,,9.0,14,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,134850.66830939075
1736,141,1.0,32.58555728807074,21.090604038934934,6.0,5,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,145834.22082293153
1879,154,2.0,55.358455118032246,34.303293817084146,11.0,3,19.0,2000,0.0,B,B,27,4798,0,30.0,2,8,B,238229.0240838835
598,80,1.0,33.20933548738583,20.290246700350146,5.0,9,9.0,1969,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,186933.36949519868
6408,182,3.0,60.78433596107278,45.43170733222587,5.0,6,5.0,1969,0.069660344,B,B,31,6119,4,,1,2,B,204490.19173971826
1258,74,2.0,61.31306667030389,,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,150684.16234950782
9504,140,1.0,31.60726209231571,22.812328396223077,5.0,3,5.0,1962,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,134903.17295862298
9742,143,1.0,40.09199123745164,,1.0,18,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,134531.95808323455
9596,207,1.0,43.14938004850335,,0.0,15,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,160617.18641839802
6713,207,2.0,60.817489274861266,31.96974194471764,1.0,10,10.0,2017,0.017647053,B,B,2,469,0,,0,0,B,194147.4671821566
7545,74,2.0,53.949294449682505,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,146596.32784172718
7792,50,2.0,61.63679502991506,33.055403456144326,9.0,10,14.0,1980,0.0,B,B,25,5027,4,46.0,1,1,B,412668.4370163375
789,141,2.0,49.69329117330749,32.80475431907527,5.0,5,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,201583.8835472572
2880,207,3.0,82.63059041736112,,0.0,11,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B,221431.0000819052
9270,168,3.0,62.98059807510806,48.7561019465049,5.0,5,5.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B,222375.0742111562
4756,201,3.0,59.11593611609647,44.37069124678921,5.0,1,5.0,1964,0.16909109,B,B,19,3856,10,,2,5,B,235110.86482982672
294,171,3.0,62.68336384378135,45.36752845886768,6.0,1,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,93834.25292758037
2957,132,1.0,41.041266719958564,24.20051792121292,8.0,2,12.0,1984,0.040242764,B,B,25,3478,11,2729.0,3,1,B,180467.65857088013
1322,164,3.0,80.2172365570628,51.13272065063365,8.0,3,4.0,1960,0.101872465,B,B,23,4583,3,,3,3,B,305609.04751012736
5728,141,1.0,33.72521977194977,21.606261521959706,5.0,3,5.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B,151827.17787566714
9924,143,3.0,86.34142121816583,,1.0,22,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,264403.06237989914
7670,125,3.0,77.8470569965379,2.9414369281509494,1.0,12,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,221644.91609761515
2774,33,2.0,44.81511435224204,25.38526346590487,5.0,3,5.0,1962,0.306977489,B,B,27,5148,14,1575.0,5,7,B,174020.99938621122
7577,131,1.0,38.18853471280106,21.415271145409413,10.0,17,16.0,1984,0.0,B,B,36,6714,2,2672.0,0,2,B,202179.28094936511
7999,143,2.0,66.91550117059461,,1.0,3,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,204163.59016787008
8036,181,3.0,78.3004259498352,43.61818441907239,7.0,4,5.0,1957,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,391183.502228878
3173,63,2.0,62.92067333721565,1.5914202843187928,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,180234.14200754766
8341,58,3.0,84.29388905267966,47.33004606506872,11.0,10,17.0,2004,0.300322518,B,B,52,10311,6,,1,9,B,480252.2229392561
2487,150,1.0,43.853363096155576,23.656628782330756,8.0,6,12.0,1985,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,180178.82573165148
5980,96,1.0,32.712188479732994,17.725535226969196,5.0,3,5.0,1963,0.035145267,B,B,42,9292,3,2620.0,0,3,B,156935.28802483654
3084,125,2.0,65.86100962681658,34.304029498913565,12.0,12,17.0,2016,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,178955.4972942505
3828,51,2.0,51.99336339710515,33.273699979715275,9.0,12,12.0,1979,0.0077202819999999985,B,B,38,4788,2,,0,4,B,200144.80650171352
6176,207,1.0,41.78327326605026,41.25301751766285,1.0,8,12.0,2016,0.011654127,B,B,4,915,0,,0,0,B,118352.51702308135
4963,143,3.0,86.37865490142771,,1.0,6,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,270210.5465782196
1145,143,3.0,81.42075144937735,,1.0,18,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,223779.5130611297
9555,58,1.0,37.753194688463104,20.265310217956255,6.0,5,9.0,1974,0.300322518,B,B,52,10311,6,,1,9,B,189934.3108999119
2,168,3.0,76.33890646557252,48.28218702479071,10.0,2,21.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B,413742.1151430987
6421,134,2.0,72.09946240599034,,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,248637.2700533616
6414,143,1.0,39.47011037484492,41.23786511574848,1.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,140585.83016949065
5060,149,1.0,57.359739956209715,31.336783490706395,10.0,4,6.0,1957,0.23610845800000002,B,B,16,3893,27,,3,10,B,118754.63647973242
9533,207,2.0,59.36650544097894,39.64775009012895,9.0,14,1.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,142370.8772054661
2533,122,2.0,68.1214928268852,68.76468283973415,1.0,2,4.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B,177948.1330010561
6022,41,1.0,27.29875679835603,15.250473786584385,3.0,1,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,126918.47056621428
653,63,3.0,83.34132288421362,47.4995515769038,8.0,8,14.0,1998,0.161531741,B,B,25,5648,1,30.0,2,4,B,259387.8345005739
5456,125,2.0,66.12921387866757,68.74946255743052,1.0,17,17.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,192752.04348657085
7180,190,3.0,77.0401399287289,46.0303175211256,8.0,18,22.0,1989,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,296659.6788870628
7652,113,2.0,61.69804838976253,35.134879332935405,8.0,11,17.0,2004,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,286117.20238598576
8071,168,1.0,41.31232173755167,16.194495439233485,9.0,19,21.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B,255884.7732558867
7841,128,1.0,39.18244623604867,21.611681257075624,10.0,7,22.0,2001,0.069753361,B,B,53,13670,4,,1,11,B,224753.1068580684
7992,137,4.0,120.88155050899864,73.39807352315592,12.0,14,17.0,2000,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,585105.2286706542
4355,88,2.0,53.13322569565722,32.03049204485908,11.0,10,16.0,1984,0.319809354,B,B,25,4756,16,2857.0,5,8,B,244900.2503085561
2589,125,1.0,42.48931545821093,,1.0,8,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,123275.81677408757
4629,78,1.0,34.3919435528626,20.439162173649237,7.0,3,9.0,1971,0.089039719,B,B,33,7976,5,,0,11,B,151793.0239246934
6417,126,1.0,35.094211623218435,16.958699225586404,5.0,4,5.0,1960,0.015016891999999999,B,B,17,3079,59,2890.0,0,8,B,243727.2666578907
2616,181,3.0,78.74785283645187,33.88575957251312,11.0,2,5.0,1955,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,606958.9375101448
633,171,2.0,38.74388160639215,25.54285102784993,6.0,4,14.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,179300.10390428413
4652,63,1.0,39.273009215677774,24.401512183961305,8.0,2,14.0,1970,0.136244425,B,B,11,2370,0,,0,1,B,119163.24935918314
2968,94,1.0,50.37621690535747,48.93287442453343,1.0,19,17.0,2019,0.23861713,B,B,26,3889,6,705.0,3,6,B,267416.6484807433
3504,191,3.0,75.45295462681956,44.784259885076374,8.0,6,9.0,1990,0.111627393,B,B,50,12238,8,1970.0,2,3,B,362621.5371756108
9266,80,2.0,45.84847575709514,31.68101209001095,5.0,3,9.0,1971,0.31392455199999997,B,B,22,4625,11,3855.0,2,10,B,210411.34434673013
590,201,2.0,46.7125380576577,30.91238707744048,5.0,4,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,231778.5011435038
6775,141,2.0,47.255249277158356,28.832322813711308,6.0,3,9.0,1967,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,185394.60910518843
8513,74,2.0,63.72879953849176,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,154567.60319064785
886,199,1.0,39.38818928482445,19.4725973170967,10.0,13,25.0,2006,0.460556389,B,B,20,4386,14,,1,5,B,286210.0310816469
3690,74,2.0,58.63486587397398,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,179772.35500744413
4082,98,2.0,46.048603835149706,29.97964463140244,6.0,3,9.0,1972,0.00016967599999999998,B,B,36,5992,0,,1,1,B,192771.85735731755
8715,143,1.0,39.154099514524326,39.07141857814284,0.0,5,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,133824.7339926525
3998,74,2.0,64.28147708205053,,1.0,12,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,155319.53145943294
4591,57,2.0,63.09665515823187,,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,185618.9398853508
362,143,1.0,44.765423137888185,43.277163679447966,1.0,5,20.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,158132.02253411696
2027,28,1.0,42.842522907868826,20.10397564659656,8.0,6,14.0,1994,0.041365446,B,B,31,5569,0,,1,4,B,182802.4219970832
2647,41,1.0,41.33845769478576,19.550828449739136,8.0,15,15.0,1975,0.265088676,B,B,37,5288,0,1937.0,3,2,B,229025.0935717269
643,52,1.0,33.104130331576535,21.646846696026806,5.0,3,5.0,1962,0.333891544,B,B,30,6564,1,,0,0,B,148274.09810518302
9078,122,2.0,71.23140118906568,67.09564727334944,10.0,3,5.0,2017,0.43788524,B,B,23,5735,3,1084.0,0,5,B,179666.60233003774
6100,134,2.0,53.09667568389757,34.610311423818914,9.0,2,14.0,2009,0.130617806,B,B,39,10418,9,900.0,1,9,B,74181.1637459336
1016,190,2.0,49.24002572087842,32.236682397247705,5.0,1,12.0,1971,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,149679.14625374196
662,57,2.0,55.24206713034098,,1.0,4,4.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,92135.01867208997
4744,125,2.0,56.571289554112866,34.538703075934656,9.0,14,17.0,2011,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,101123.73306602536
2082,57,2.0,63.47431051942566,64.75826818373085,1.0,2,24.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,183096.57730249545
2167,150,1.0,35.831411582891505,20.883020347667703,6.0,10,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,174444.09444427415
5808,74,1.0,163.28696474980575,161.15527466370838,1.0,4,3.0,1977,0.014072961,B,B,2,475,0,,0,0,B,228572.520346632
70,31,1.0,40.81617928198051,41.156435961846036,0.0,20,25.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,232053.8796666236
9181,164,1.0,37.55946176953721,19.03001024520581,6.0,7,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,166514.38402138473
5180,80,1.0,38.26231134290524,22.764862797823238,9.0,3,12.0,1970,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,217084.40027102246
8999,46,1.0,42.67488402265717,21.24585094009294,10.0,4,16.0,1978,0.309479124,B,B,35,7715,4,990.0,0,6,B,172021.9779190244
2626,28,2.0,54.29165413230156,32.846836559136015,9.0,18,17.0,1990,0.041365446,B,B,31,5569,0,,1,4,B,237650.71992505807
6977,125,1.0,39.362294067817075,38.530064220433715,9.0,14,17.0,2016,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,125623.42892374445
9607,207,3.0,88.60461389417807,51.852500702258304,11.0,7,9.0,2014,0.051815435,B,B,5,1227,0,,0,0,B,161752.32471781096
5782,46,2.0,44.457827849777736,31.520387720880013,0.0,3,9.0,1974,0.309479124,B,B,35,7715,4,990.0,0,6,B,191001.8692743558
3196,74,1.0,58.34197140119482,,1.0,2,3.0,2017,0.034656082000000005,B,B,0,168,0,,0,0,B,116967.51022987608
5408,160,2.0,38.85806344149896,24.322676818600648,7.0,3,9.0,1965,0.042031587,B,B,37,6856,84,1940.0,2,5,B,257965.6984435707
7794,168,3.0,55.03345591855786,39.89272435374781,6.0,9,16.0,1971,0.093442564,B,B,23,4635,5,3300.0,2,4,B,283410.5701963009
2637,141,1.0,40.18020631806658,23.004118493858037,7.0,2,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B,156573.30283738233
5452,2,2.0,35.536882104675115,24.198830964800486,7.0,2,9.0,1963,0.150817539,B,B,16,3433,4,2643.0,4,5,B,160513.42215244012
2221,188,2.0,49.17957447397978,33.818263842727056,6.0,7,9.0,1970,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,136888.45122974055
7232,207,2.0,77.31215890343793,,1.0,7,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,173714.22398495793
7025,58,2.0,53.828366445113794,30.558457056878918,8.0,8,12.0,1982,0.300322518,B,B,52,10311,6,,1,9,B,259310.8103828365
7809,147,3.0,74.32003308365694,43.71308637380188,10.0,12,17.0,1998,0.0,B,B,30,5562,0,,0,5,A,310098.2139778084
7567,22,1.0,31.30902060198256,21.387374086706647,5.0,3,5.0,1969,0.0,B,B,33,7425,1,,2,5,B,165758.99852764636
7438,207,2.0,58.81160095832591,,1.0,4,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,135468.42478463677
2895,46,1.0,39.5329739804009,19.656923801165007,10.0,8,12.0,1974,0.309479124,B,B,35,7715,4,990.0,0,6,B,141855.89648551308
4058,58,3.0,52.94042298135378,31.440945267236557,5.0,3,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B,242713.74633202754
2238,143,1.0,41.848344469811714,,1.0,16,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,143414.10697596284
5984,52,3.0,80.06128369802923,48.873994220473136,10.0,14,16.0,1984,0.033493708,B,B,66,10573,1,1322.0,3,8,B,344923.2973209075
8480,63,3.0,73.759089460445,45.4800025753525,10.0,6,17.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,246709.4288031471
2656,122,1.0,44.14147208824132,,0.0,11,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,135930.20198697734
8810,143,2.0,85.45357832346352,,1.0,9,25.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,263461.13075062056
8938,169,2.0,61.10867123274149,35.62432993258248,9.0,4,8.0,1961,0.306977489,B,B,27,5148,14,1575.0,5,7,B,305421.67240076204
9,150,3.0,68.37620698209314,48.25346318777621,6.0,6,12.0,1975,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,302175.1188943517
7267,114,1.0,35.721950527001475,20.555916267285408,6.0,2,5.0,1963,0.20014680199999998,B,B,23,3975,8,770.0,2,0,B,155988.9904518123
9598,27,1.0,38.357175213931406,23.47960272632461,9.0,8,16.0,1994,0.122190486,B,B,25,4724,2,1308.0,1,3,B,259681.4441002952
5574,143,1.0,37.66234594064293,,10.0,8,17.0,2018,0.0071223169999999995,B,B,1,264,0,,0,1,B,119627.82157783113
3065,190,1.0,34.19820977216433,20.98112748429316,6.0,7,9.0,1973,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,156375.02000227175
6986,143,2.0,62.30529757961665,,1.0,14,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,198613.2062013161
5533,137,3.0,87.37112253569475,64.90520578982657,12.0,4,24.0,2020,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,295304.0119744176
1956,126,2.0,55.63775231639953,32.077200756930836,9.0,2,5.0,1958,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,552515.51953312
8622,108,3.0,60.607670184179646,47.817762917779206,6.0,8,9.0,1974,0.151346216,B,A,32,5889,10,830.0,4,1,B,240371.52263436676
7506,28,1.0,35.93356543197664,14.620210753649756,9.0,1,17.0,1990,0.041365446,B,B,31,5569,0,,1,4,B,141846.49627443432
7728,207,1.0,40.08155045800977,,1.0,12,12.0,2014,0.011654127,B,B,4,915,0,,0,0,B,97399.20451066137
9914,207,1.0,41.03851067669692,39.346335227679724,1.0,3,12.0,2015,0.011654127,B,B,4,915,0,,0,0,B,112949.68080906724
9721,31,1.0,41.18690353211422,1.6265021065959746,41.0,2,1.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,216882.2654078904
1482,10,3.0,65.20397780629898,42.319012332410225,9.0,5,5.0,1931,0.0,B,B,30,7538,87,4702.0,5,5,B,438061.70327636594
4244,113,2.0,47.19226661531746,31.243585734994177,6.0,3,12.0,1982,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,201943.91266730663
8477,143,2.0,65.00927913436703,,1.0,9,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,186403.4841889536
2730,143,1.0,54.188411568273274,,1.0,6,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,179515.29791844872
2493,101,3.0,77.13022599820225,48.36052661058334,9.0,24,25.0,2008,0.0,B,B,18,3374,5,620.0,1,2,B,586061.6784162922
9365,74,3.0,77.02406672294111,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,203620.0363281107
3417,182,3.0,77.3562204772176,46.398296504183776,9.0,4,17.0,2000,0.086885265,B,B,10,2277,2,1547.0,0,0,B,309871.436588142
820,124,2.0,43.35329874232809,32.52534500453126,5.0,8,9.0,1967,0.040242764,B,B,25,3478,11,2729.0,3,1,B,209399.2220287459
9779,63,2.0,48.660775645216255,47.19455451715285,1.0,3,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,147480.9215186932
524,80,2.0,67.77356036619477,44.877071074237726,12.0,6,24.0,2018,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,279968.5497083847
8482,66,3.0,52.74179997810934,37.35091936339497,5.0,2,9.0,1975,0.43788524,B,B,23,5735,3,1084.0,0,5,B,199367.9106570596
891,116,3.0,126.89318954270165,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,275724.0515560927
3592,81,3.0,66.15362344990679,46.237776522877034,9.0,3,12.0,1972,0.127375905,B,B,43,8429,3,,3,9,B,248222.4942865625
7051,109,1.0,39.31985140360615,21.932599878575243,9.0,5,12.0,1967,0.175054867,B,B,36,10055,3,,1,0,B,195619.43618580067
4670,99,2.0,49.47450847575552,30.057049367642108,5.0,3,12.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B,182408.94978755523
7105,98,3.0,60.76218157633921,44.2338123307204,6.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,223396.53774043664
8166,45,1.0,41.444793249515975,41.69659386113778,1.0,10,9.0,2015,0.0,B,B,47,11319,0,1145.0,3,5,B,228851.9000290721
1529,177,1.0,34.50939424443263,20.464974096706143,9.0,2,12.0,1968,0.460556389,B,B,20,4386,14,,1,5,B,190906.8344573048
498,88,1.0,36.76515974558208,22.094905338746056,5.0,10,9.0,1964,0.319809354,B,B,25,4756,16,2857.0,5,8,B,155874.8829939486
2546,143,2.0,53.187968303534966,34.82049795088077,8.0,7,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B,241419.59687217
2782,164,1.0,41.89372098114975,24.939008301249018,8.0,3,12.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,143141.57948310315
5079,180,1.0,40.56255227511965,22.62771552288321,9.0,3,16.0,1988,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,169329.05176005926
6189,96,2.0,39.01935825250465,22.770348782575425,7.0,10,9.0,1967,0.035145267,B,B,42,9292,3,2620.0,0,3,B,190173.8912220733
4246,58,3.0,55.219479418822615,37.62612459354486,6.0,4,9.0,1975,0.300322518,B,B,52,10311,6,,1,9,B,227755.94039859684
2580,89,1.0,35.7842708251727,20.65681440825016,5.0,1,5.0,1969,0.319809354,B,B,25,4756,16,2857.0,5,8,B,130500.69785286725
4864,207,2.0,34.665783243969194,36.07944696055589,9.0,3,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A,103182.85515361588
7797,98,1.0,31.895662634301356,20.929549737671326,5.0,2,5.0,1961,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,150305.92502972484
190,8,3.0,63.992736436977644,52.520142742775924,6.0,6,5.0,1964,0.225824954,A,B,41,6558,7,1548.0,3,2,B,162453.15473291144
6824,21,3.0,89.46292400126741,59.65684902231633,8.0,9,8.0,1963,0.049863387,B,B,18,3746,9,75.0,3,1,B,566715.5165167053
1720,199,3.0,78.79218932438606,53.204668906921995,9.0,3,5.0,1958,0.460556389,B,B,20,4386,14,,1,5,B,367001.4384632893
8552,74,3.0,76.90075590109018,52.97011213541418,8.0,6,4.0,1962,0.075778755,B,B,6,1437,3,,0,2,B,165463.41249754364
7678,209,2.0,53.04339776768019,31.464026154465905,8.0,7,17.0,1996,0.069753361,B,B,53,13670,4,,1,11,B,254553.58057569052
20,162,2.0,55.71117797079803,32.185656632911005,9.0,12,12.0,2007,0.158249043,B,B,21,5731,0,,1,0,B,232709.8652124224
7497,176,3.0,80.87816599406477,81.53409132634162,10.0,4,3.0,2015,0.041116354,B,B,53,14892,4,,1,4,B,179822.6071578644
6649,131,1.0,40.15284885597534,21.21108127859366,7.0,2,17.0,2001,0.195781053,B,B,23,5212,6,,3,2,B,221652.72434917407
6234,117,3.0,94.41714800116232,56.74916901334571,11.0,6,18.0,2008,0.050755569,B,B,24,5469,1,145.0,0,1,B,71057.27334600758
3888,80,2.0,41.085074987195696,26.99175181476572,6.0,14,12.0,1972,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,216505.67591236907
2046,27,1.0,39.58225565347317,23.714944763671397,9.0,3,22.0,1995,0.036122292,B,B,24,4378,0,1036.0,1,1,B,201895.8191116423
9222,116,2.0,86.67084766623016,,0.0,6,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A,170354.87771797777
6116,98,2.0,46.919705778152164,30.620938384266854,6.0,14,14.0,1972,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,199260.27597802575
5102,137,2.0,60.71495805103814,54.71491863617526,1.0,19,19.0,2019,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,293240.6192294194
7715,74,3.0,67.90246628539025,,1.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B,106173.74260362556
